WORD_ID,WORD,MEANING,DAY,STATUS,LEVEL,AUDIO
878,vacant,비어 있는,DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
879,heritage,"유산, 전통",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=heritage
880,unique,"독특한, 유일무이한",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unique
881,valuable,"가치 있는, 귀중한",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=valuable
882,accept,받아들이다,DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=accept
883,zone,"구역, 지대",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zone
884,temporary,"일시적인, 임시의",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=temporary
885,capacity,"용량, 능력",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=capacity
886,magnificent,"웅장한, 감명 깊은",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=magnificent
887,reasonable,"합리적인, 타당한",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reasonable
888,abandon,"버리다, 포기하다",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
889,narrative,"이야기, 서사",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
890,balance,"균형, 잔고",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=balance
891,familiar,"익숙한, 친근한",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=familiar
892,barrier,"장벽, 장애물",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=barrier
893,youth,"젊음, 청년",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=youth
894,candidate,"후보자, 지원자",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=candidate
895,wealth,"부, 재산",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=wealth
896,element,"요소, 성분",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=element
897,debate,"토론, 논쟁",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=debate
898,justice,"정의, 사법",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=justice
899,scenery,"경치, 배경",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scenery
900,generate,"생성하다, 일으키다",DAY_30,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=generate
901,collaborate,"협력하다, 공동으로 작업하다",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=collaborate
902,kinetic,"운동의, 운동에 의한",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=kinetic
903,lucrative,수익성이 좋은,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=lucrative
904,yield,"생산하다, 양도하다, 굴복하다",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=yield
905,vulnerable,"취약한, 연약한",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vulnerable
906,guarantee,"보장하다, 품질 보증",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=guarantee
907,simultaneous,동시의,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=simultaneous
908,mandatory,"의무적인, 강제적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=mandatory
909,tangible,"만질 수 있는, 명백한",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=tangible
910,quantitative,양적인,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quantitative
911,cognitive,"인지의, 인지적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=cognitive
912,fluctuate,"변동하다, 오르내리다",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=fluctuate
913,notorious,악명 높은,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notorious
914,orthodox,"정통의, 전통적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=orthodox
915,hypothesis,"가설, 추정",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hypothesis
916,unanimous,만장일치의,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unanimous
917,deteriorate,악화되다,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deteriorate
918,deficiency,"결핍, 부족",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deficiency
919,paradox,"역설, 모순",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=paradox
920,ambiguous,"모호한, 다의적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ambiguous
921,eloquent,"유창한, 설득력 있는",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eloquent
922,breach,"위반, 침해",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=breach
923,xenophobia,외국인 혐오,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=xenophobia
924,benevolent,"자비로운, 자선의",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=benevolent
925,inevitable,"불가피한, 필연적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=inevitable
926,eccentric,"괴짜의, 이상한",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eccentric
927,reciprocal,"상호간의, 호혜적인",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reciprocal
928,whimsical,변덕스러운,DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=whimsical
929,abstract,"추상적인, 개요",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abstract
930,judicious,"신중한, 판단력 있는",DAY_31,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=judicious
931,scrutinize,세밀히 조사하다,DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scrutinize
932,perpetual,"끊임없는, 영구적인",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=perpetual
933,cognitive,"인지의, 인지적인",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=cognitive
934,eccentric,"괴짜의, 이상한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eccentric
935,meticulous,"꼼꼼한, 세심한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=meticulous
936,abstract,"추상적인, 개요",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abstract
937,redundant,"불필요한, 과잉의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=redundant
938,grievance,"불만, 고충",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=grievance
939,formidable,"가공할, 어마어마한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=formidable
940,benevolent,"자비로운, 자선의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=benevolent
941,negligible,"하찮은, 무시해도 될 정도의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=negligible
942,hypothesis,"가설, 추정",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hypothesis
943,inevitable,"불가피한, 필연적인",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=inevitable
944,guarantee,"보장하다, 품질 보증",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=guarantee
945,warrant,"보증하다, 영장",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warrant
946,versatile,"다재다능한, 다용도의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=versatile
947,trivial,"사소한, 하찮은",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=trivial
948,zealous,"열성적인, 열렬한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zealous
949,deficiency,"결핍, 부족",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deficiency
950,drastic,"과감한, 급격한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=drastic
951,unprecedented,전례 없는,DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unprecedented
952,aesthetic,"미학적인, 미적인",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=aesthetic
953,indispensable,필수불가결한,DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=indispensable
954,obsolete,"한물간, 구식의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=obsolete
955,hostility,"적대감, 적의",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hostility
956,qualm,"거리낌, 거리껴짐",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualm
957,catastrophe,"참사, 재앙",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=catastrophe
958,fluctuate,"변동하다, 오르내리다",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=fluctuate
959,judicious,"신중한, 판단력 있는",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=judicious
960,legitimate,"합법적인, 정당한",DAY_32,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=legitimate
961,quantitative,양적인,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quantitative
962,legitimate,"합법적인, 정당한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=legitimate
963,meticulous,"꼼꼼한, 세심한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=meticulous
964,unanimous,만장일치의,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unanimous
965,simultaneous,동시의,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=simultaneous
966,indispensable,필수불가결한,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=indispensable
967,whimsical,변덕스러운,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=whimsical
968,formidable,"가공할, 어마어마한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=formidable
969,hostility,"적대감, 적의",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hostility
970,notorious,악명 높은,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notorious
971,negligible,"하찮은, 무시해도 될 정도의",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=negligible
972,breach,"위반, 침해",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=breach
973,grievance,"불만, 고충",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=grievance
974,orthodox,"정통의, 전통적인",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=orthodox
975,vulnerable,"취약한, 연약한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vulnerable
976,deteriorate,악화되다,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deteriorate
977,perpetual,"끊임없는, 영구적인",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=perpetual
978,lucrative,수익성이 좋은,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=lucrative
979,tangible,"만질 수 있는, 명백한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=tangible
980,ambiguous,"모호한, 다의적인",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ambiguous
981,eloquent,"유창한, 설득력 있는",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eloquent
982,yield,"생산하다, 양도하다, 굴복하다",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=yield
983,xenophobia,외국인 혐오,DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=xenophobia
984,kinetic,"운동의, 운동에 의한",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=kinetic
985,obsolete,"한물간, 구식의",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=obsolete
986,mandatory,"의무적인, 강제적인",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=mandatory
987,collaborate,"협력하다, 공동으로 작업하다",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=collaborate
988,qualm,"거리낌, 거리껴짐",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualm
989,reciprocal,"상호간의, 호혜적인",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reciprocal
990,paradox,"역설, 모순",DAY_33,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=paradox
991,notorious,악명 높은,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notorious
992,abstract,"추상적인, 개요",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abstract
993,deficiency,"결핍, 부족",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deficiency
994,paradox,"역설, 모순",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=paradox
995,hypothesis,"가설, 추정",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hypothesis
996,redundant,"불필요한, 과잉의",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=redundant
997,cognitive,"인지의, 인지적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=cognitive
998,orthodox,"정통의, 전통적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=orthodox
999,fluctuate,"변동하다, 오르내리다",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=fluctuate
1000,aesthetic,"미학적인, 미적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=aesthetic
1001,guarantee,"보장하다, 품질 보증",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=guarantee
1002,simultaneous,동시의,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=simultaneous
1003,reciprocal,"상호간의, 호혜적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reciprocal
1004,zealous,"열성적인, 열렬한",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zealous
1005,benevolent,"자비로운, 자선의",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=benevolent
1006,lucrative,수익성이 좋은,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=lucrative
1007,kinetic,"운동의, 운동에 의한",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=kinetic
1008,unprecedented,전례 없는,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unprecedented
1009,eccentric,"괴짜의, 이상한",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eccentric
1010,mandatory,"의무적인, 강제적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=mandatory
1011,inevitable,"불가피한, 필연적인",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=inevitable
1012,judicious,"신중한, 판단력 있는",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=judicious
1013,drastic,"과감한, 급격한",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=drastic
1014,warrant,"보증하다, 영장",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warrant
1015,scrutinize,세밀히 조사하다,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scrutinize
1016,trivial,"사소한, 하찮은",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=trivial
1017,versatile,"다재다능한, 다용도의",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=versatile
1018,quantitative,양적인,DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quantitative
1019,catastrophe,"참사, 재앙",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=catastrophe
1020,tangible,"만질 수 있는, 명백한",DAY_34,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=tangible
1021,trivial,"사소한, 하찮은",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=trivial
1022,unprecedented,전례 없는,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unprecedented
1023,redundant,"불필요한, 과잉의",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=redundant
1024,indispensable,필수불가결한,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=indispensable
1025,formidable,"가공할, 어마어마한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=formidable
1026,xenophobia,외국인 혐오,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=xenophobia
1027,hostility,"적대감, 적의",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hostility
1028,grievance,"불만, 고충",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=grievance
1029,qualm,"거리낌, 거리껴짐",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualm
1030,aesthetic,"미학적인, 미적인",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=aesthetic
1031,breach,"위반, 침해",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=breach
1032,eloquent,"유창한, 설득력 있는",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eloquent
1033,catastrophe,"참사, 재앙",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=catastrophe
1034,yield,"생산하다, 양도하다, 굴복하다",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=yield
1035,obsolete,"한물간, 구식의",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=obsolete
1036,legitimate,"합법적인, 정당한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=legitimate
1037,negligible,"하찮은, 무시해도 될 정도의",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=negligible
1038,meticulous,"꼼꼼한, 세심한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=meticulous
1039,ambiguous,"모호한, 다의적인",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ambiguous
1040,vulnerable,"취약한, 연약한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vulnerable
1041,versatile,"다재다능한, 다용도의",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=versatile
1042,deteriorate,악화되다,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deteriorate
1043,zealous,"열성적인, 열렬한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zealous
1044,drastic,"과감한, 급격한",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=drastic
1045,warrant,"보증하다, 영장",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warrant
1046,perpetual,"끊임없는, 영구적인",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=perpetual
1047,scrutinize,세밀히 조사하다,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scrutinize
1048,collaborate,"협력하다, 공동으로 작업하다",DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=collaborate
1049,whimsical,변덕스러운,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=whimsical
1050,unanimous,만장일치의,DAY_35,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unanimous
1051,simultaneous,동시의,DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=simultaneous
1052,eccentric,"괴짜의, 이상한",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=eccentric
1053,lucrative,수익성이 좋은,DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=lucrative
1054,unanimous,만장일치의,DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unanimous
1055,breach,"위반, 침해",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=breach
1056,xenophobia,외국인 혐오,DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=xenophobia
1057,deficiency,"결핍, 부족",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=deficiency
1058,hypothesis,"가설, 추정",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=hypothesis
1059,quantitative,양적인,DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quantitative
1060,abstract,"추상적인, 개요",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abstract
1061,yield,"생산하다, 양도하다, 굴복하다",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=yield
1062,guarantee,"보장하다, 품질 보증",DAY_36,미암기,Hard,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=guarantee
